Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,SKU,Customer Sale Type,Customer ID,Shipping Country,Date_Original,flag_invalid_date,Transaction Timestamp_Original,flag_invalid_transaction_timestamp,Order Created At_Original,flag_invalid_order_created_at,Order Updated At_Original,flag_invalid_order_updated_at,calc_average_order_value_inr,calc_average_items_per_order,calc_return_rate,flag_missing_order_id,flag_missing_customer_id,flag_zero_orders,flag_zero_sales,flag_negative_sales
Brand A,2026-03-27,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7034620000000.0,#12293,India,India,India,Telangana,Hyderabad,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Unknown,First-Time,9588820000000.0,Unknown,27-03-2026,False,2026-03-27T07:44:01Z,True,2026-03-27T07:44:01Z,True,2026-03-27T07:44:17Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-27,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7034630000000.0,#12294,India,India,India,Uttar Pradesh,Gautam Buddha Nagar,"Magic, Upi",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,First-Time,-1.0,India,27-03-2026,False,2026-03-27T07:46:13Z,True,2026-03-27T07:46:13Z,True,2026-03-27T07:46:29Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-27,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,921543080000000.0,#12295,India,India,India,Delhi,South Delhi,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,First-Time,9588900000000.0,India,27-03-2026,False,2026-03-27T08:35:50Z,True,2026-03-27T08:35:50Z,True,2026-03-27T08:36:06Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-27,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7034730000000.0,#12297,India,India,India,Telangana,Rangareddy,"Cod, Magic",0.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,First-Time,9588980000000.0,India,27-03-2026,False,2026-03-27T09:26:25Z,True,2026-03-27T09:26:25Z,True,2026-03-27T09:26:40Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-27,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7035090000000.0,#12300,India,India,India,Maharashtra,Mumbai,"Magic, Upi",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,First-Time,-1.0,India,27-03-2026,False,2026-03-27T14:01:32Z,True,2026-03-27T14:01:32Z,True,2026-03-27T14:01:48Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-28,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7036810000000.0,Unknown,India,India,India,Telangana,Hyderabad,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,First-Time,9591340000000.0,India,28-03-2026,False,,True,2026-03-28T03:51:16Z,True,2026-03-28T03:51:32Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2025-01-01,Inr,Draft Orders,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,921847000000000.0,#12306,India,India,India,Haryana,Gurugram,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Unknown,First-Time,9589090000000.0,India,,True,2026-03-28T06:23:18Z,True,2026-03-28T06:23:18Z,True,2026-03-28T06:23:19Z,True,0.0,0.0,0.0,False,False,True,False,False
Unknown,2026-03-28,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7037110000000.0,#12307,India,India,India,Unknown,Chandigarh,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,First-Time,9591680000000.0,India,28-03-2026,False,2026-03-28T08:03:52Z,True,2026-03-28T08:03:52Z,True,2026-03-28T08:04:08Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2025-01-01,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7027700000000.0,#12247,India,India,India,Maharashtra,Unknown,"Magic, Upi",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Unknown,Returning,8182450000000.0,India,,True,2026-03-24T14:02:13Z,True,2026-03-24T14:02:13Z,True,2026-03-25T11:30:43Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-01,Inr,Magic Checkout - Brand A,2026-01-03 04:12:14+00:00,2026-01-03 04:12:14+00:00,2025-01-01 00:00:00,913131570000000.0,#11863,India,India,India,Haryana,Gurgaon,"Magic, Upi",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Unknown,Unknown,9014100000000.0,India,01-03-2026,False,2026-03-01T04:12:14Z,False,2026-03-01T04:12:14Z,False,,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-01,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2026-01-03 09:10:39+00:00,2026-01-03 09:10:55+00:00,6970890000000.0,#11867,India,India,Unknown,Delhi,South Delhi,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,7273010000000.0,India,01-03-2026,False,,True,2026-03-01T09:10:39Z,False,2026-03-01T09:10:55Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-02,Inr,Magic Checkout - Brand A,2026-02-03 03:24:53+00:00,2026-02-03 03:24:53+00:00,2026-02-03 03:25:08+00:00,6973400000000.0,#11879,India,India,India,Telangana,K V Rangareddy,"Magic, Upi",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,7143830000000.0,India,02-03-2026,False,2026-03-02T03:24:53Z,False,2026-03-02T03:24:53Z,False,2026-03-02T03:25:08Z,False,0.0,0.0,0.0,False,False,True,True,False
Brand A,2026-03-02,Inr,Magic Checkout - Brand A,2026-02-03 06:47:25+00:00,2026-02-03 06:47:25+00:00,2026-03-03 10:13:16+00:00,6973660000000.0,#11883,India,India,India,Unknown,Hyderabad,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Returning,8450210000000.0,India,02-03-2026,False,2026-03-02T06:47:25Z,False,2026-03-02T06:47:25Z,False,2026-03-03T10:13:16Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-02,Inr,Magic Checkout - Brand A,2026-02-03 09:51:13+00:00,2026-02-03 09:51:13+00:00,2026-05-03 11:31:51+00:00,6974020000000.0,#11888,India,India,India,Delhi,West Delhi,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Unknown,Returning,899330300000000.0,India,02-03-2026,False,2026-03-02T09:51:13Z,False,2026-03-02T09:51:13Z,False,2026-03-05T11:31:51Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-02,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2026-02-03 17:00:40+00:00,2026-02-03 17:00:56+00:00,6974580000000.0,#11896,India,India,India,Telangana,Karimnagar,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,1019719800000000.0,India,02-03-2026,False,,True,2026-03-02T17:00:40Z,False,2026-03-02T17:00:56Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-03,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2026-03-03 09:55:50+00:00,2026-03-03 09:56:06+00:00,6976150000000.0,#11900,India,India,India,Kerala,Unknown,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9451890000000.0,Unknown,03-03-2026,False,,True,2026-03-03T09:55:50Z,False,2026-03-03T09:56:06Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2025-01-01,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2026-04-03 14:28:47+00:00,2026-05-03 11:05:54+00:00,6978770000000.0,#11918,India,India,India,Punjab,Patiala,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Unknown,8621880000000.0,India,04-03-2026,True,,True,2026-03-04T14:28:47Z,False,2026-03-05T11:05:54Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-05,Inr,Magic Checkout - Brand A,2026-05-03 02:37:43+00:00,2026-05-03 02:37:43+00:00,2026-05-03 11:43:49+00:00,6979950000000.0,#11923,India,India,India,Delhi,North West,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown,Returning,8622530000000.0,India,05-03-2026,False,2026-03-05T02:37:43Z,False,2026-03-05T02:37:43Z,False,2026-03-05T11:43:49Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-06,Inr,Magic Checkout - Brand A,2026-06-03 15:43:46+00:00,2026-06-03 15:43:46+00:00,2026-06-03 15:45:23+00:00,6983590000000.0,#11942,India,India,India,Delhi,New Delhi,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,1045643500000000.0,India,06-03-2026,False,2026-03-06T15:43:46Z,False,2026-03-06T15:43:46Z,False,2026-03-06T15:45:23Z,False,0.0,0.0,0.0,False,False,True,True,False
Brand A,2026-03-07,Inr,Magic Checkout - Brand A,2026-07-03 04:21:12+00:00,2026-07-03 04:21:12+00:00,2026-10-03 11:27:49+00:00,-1.0,#11947,India,India,India,Gujarat,Vadodara,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9494090000000.0,India,07-03-2026,False,2026-03-07T04:21:12Z,False,2026-03-07T04:21:12Z,False,2026-03-10T11:27:49Z,False,0.0,0.0,0.0,False,False,True,False,False
Unknown,2026-03-08,Inr,Magic Checkout - Brand A,2026-08-03 09:11:13+00:00,2025-01-01 00:00:00,2026-09-03 12:15:07+00:00,6987550000000.0,#11959,India,India,India,Unknown,South Delhi,"Card, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Unknown,-9005520000000.0,India,08-03-2026,False,2026-03-08T09:11:13Z,False,2026-03-08T09:11:13Z,True,2026-03-09T12:15:07Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-08,Inr,Magic Checkout - Brand A,2026-08-03 12:16:51+00:00,2026-08-03 12:16:51+00:00,2025-01-01 00:00:00,6987760000000.0,#11963,Unknown,India,India,Rajasthan,Jodhpur,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9475620000000.0,India,08-03-2026,False,2026-03-08T12:16:51Z,False,2026-03-08T12:16:51Z,False,,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-09,Inr,Magic Checkout - Brand A,2026-09-03 05:48:24+00:00,2026-09-03 05:48:24+00:00,2026-11-03 11:27:37+00:00,915611400000000.0,#11972,India,India,India,Unknown,Sundargarh,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9268910000000.0,India,09-03-2026,False,2026-03-09T05:48:24Z,False,2026-03-09T05:48:24Z,False,2026-03-11T11:27:37Z,False,0.0,0.0,0.0,False,False,True,True,False
Brand A,2026-03-10,Inr,Magic Checkout - Brand A,2026-10-03 09:09:04+00:00,2026-10-03 09:09:04+00:00,2026-10-03 09:09:20+00:00,6991820000000.0,#11986,India,India,India,Delhi,South Delhi,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9484410000000.0,India,10-03-2026,False,2026-03-10T09:09:04Z,False,2026-03-10T09:09:04Z,False,2026-03-10T09:09:20Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-10,Inr,Magic Checkout - Brand A,2026-10-03 18:25:27+00:00,2026-10-03 18:25:27+00:00,2026-10-03 18:25:42+00:00,6992750000000.0,Unknown,Unknown,India,India,Maharashtra,Navi Mumbai,"Magic, Upi",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9517250000000.0,India,10-03-2026,False,2026-03-10T18:25:27Z,False,2026-03-10T18:25:27Z,False,2026-03-10T18:25:42Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-11,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2026-10-03 19:02:39+00:00,2026-12-03 11:46:26+00:00,6992830000000.0,#11996,India,India,India,Haryana,Unknown,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Unknown,9491330000000.0,India,11-03-2026,False,2026-03-10T19:02:39Z,True,2026-03-10T19:02:39Z,False,2026-03-12T11:46:26Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-11,Inr,Draft Orders,2026-11-03 07:12:56+00:00,2025-01-01 00:00:00,2026-11-03 07:12:58+00:00,6993920000000.0,#11999,India,India,India,Karnataka,Bangalore,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,-1.0,India,11-03-2026,False,2026-03-11T07:12:56Z,False,,True,2026-03-11T07:12:58Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-11,Inr,Draft Orders,2026-11-03 09:25:05+00:00,2026-11-03 09:25:06+00:00,2026-11-03 09:25:30+00:00,6994070000000.0,Unknown,India,India,India,Unknown,Coimbatore,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Unknown,Unknown,-1.0,India,11-03-2026,False,2026-03-11T09:25:05Z,False,2026-03-11T09:25:06Z,False,2026-03-11T09:25:30Z,False,0.0,0.0,0.0,False,False,True,False,False
Unknown,2026-03-12,Inr,Magic Checkout - Brand A,2026-12-03 02:16:02+00:00,2025-01-01 00:00:00,2026-12-03 11:49:11+00:00,6995590000000.0,#12008,Unknown,India,India,Delhi,New Delhi,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,-1.0,India,12-03-2026,False,2026-03-12T02:16:02Z,False,,True,2026-03-12T11:49:11Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-12,Inr,Draft Orders,2025-01-01 00:00:00,2026-12-03 03:15:22+00:00,2025-01-01 00:00:00,916432770000000.0,Unknown,India,India,India,Maharashtra,Mumbai,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9072560000000.0,India,12-03-2026,False,,True,2026-03-12T03:15:22Z,False,,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2025-01-01,Inr,Magic Checkout - Brand A,2026-12-03 06:56:10+00:00,2026-12-03 06:56:10+00:00,2026-12-03 06:56:26+00:00,6995980000000.0,#12016,India,India,India,Maharashtra,Mumbai,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,8587990000000.0,India,,True,2026-03-12T06:56:10Z,False,2026-03-12T06:56:10Z,False,2026-03-12T06:56:26Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-12,Inr,Unknown,2025-01-01 00:00:00,2026-12-03 13:48:45+00:00,2026-12-03 13:49:00+00:00,0.0,#12027,India,India,India,Maharashtra,Mumbai,"Magic, Upi",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,8572290000000.0,India,12-03-2026,False,,True,2026-03-12T13:48:45Z,False,2026-03-12T13:49:00Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-12,Inr,Draft Orders,2026-12-03 14:36:55+00:00,2026-12-03 14:36:55+00:00,2026-12-03 14:39:16+00:00,6996560000000.0,Unknown,India,India,India,Maharashtra,Mumbai,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9244750000000.0,India,12-03-2026,False,2026-03-12T14:36:55Z,False,2026-03-12T14:36:55Z,False,2026-03-12T14:39:16Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-13,Inr,Magic Checkout - Brand A,2026-12-03 18:45:44+00:00,2026-12-03 18:45:44+00:00,2026-12-03 18:46:00+00:00,-916613550000000.0,#12033,India,India,Unknown,Odisha,Unknown,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,Unknown,Returning,9279350000000.0,India,13-03-2026,False,2026-03-12T18:45:44Z,False,2026-03-12T18:45:44Z,False,2026-03-12T18:46:00Z,False,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-13,Unknown,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,6997130000000.0,#12034,India,India,India,Punjab,Amritsar,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown,Returning,8405520000000.0,India,13-03-2026,False,,True,,True,,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2025-01-01,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,6997980000000.0,#12037,India,India,Unknown,Haryana,Panipat,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,Unknown,Returning,9317850000000.0,India,13-03-2026,True,2026-03-13T03:40:57Z,True,2026-03-13T03:40:57Z,True,2026-03-13T03:41:13Z,True,0.0,0.0,0.0,False,False,True,True,False
Brand A,2025-01-01,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,-1.0,#12044,India,India,India,Maharashtra,Nagpur,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,8059640000000.0,Unknown,13-03-2026,True,2026-03-13T10:16:04Z,True,2026-03-13T10:16:04Z,True,2026-03-16T11:41:00Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-13,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,6998560000000.0,#12046,India,India,India,Punjab,Jalandhar,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,8600910000000.0,India,13-03-2026,False,2026-03-13T11:47:39Z,True,,True,,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-14,Inr,Draft Orders,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7001260000000.0,#12068,India,India,India,Telangana,Hyderabad,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9197420000000.0,India,14-03-2026,False,2026-03-14T15:13:33Z,True,2026-03-14T15:13:33Z,True,2026-03-16T11:47:10Z,True,0.0,0.0,0.0,False,False,True,False,True
Brand A,2026-03-15,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,917413960000000.0,#12076,India,India,Unknown,Telangana,Hyderabad,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,7109980000000.0,India,15-03-2026,False,2026-03-15T10:52:36Z,True,,True,2026-03-16T11:48:36Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-16,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,0.0,#12086,India,India,India,Madhya Pradesh,Indore,"Magic, Upi",0.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9083000000000.0,India,16-03-2026,False,2026-03-16T06:26:38Z,True,2026-03-16T06:26:38Z,True,2026-03-19T07:03:33Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-16,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7005440000000.0,#12095,Unknown,India,India,Karnataka,Bengaluru,"Card, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,8349190000000.0,India,16-03-2026,False,2026-03-16T12:13:02Z,True,2026-03-16T12:13:02Z,True,,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-16,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7005490000000.0,#12096,India,India,India,Unknown,Mumbai Subueban,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,7410070000000.0,India,16-03-2026,False,2026-03-16T12:51:15Z,True,2026-03-16T12:51:15Z,True,2026-03-19T10:32:59Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-17,Inr,Unknown,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7007530000000.0,#12114,India,India,India,Maharashtra,Mumbai,Unknown,-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Returning,1049640900000000.0,India,17-03-2026,False,2026-03-17T12:00:06Z,True,2026-03-17T12:00:06Z,True,2026-03-19T10:32:39Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-17,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,918024420000000.0,Unknown,India,India,Unknown,Tamil Nadu,Thiruppur,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Returning,9075640000000.0,India,17-03-2026,False,2026-03-17T15:26:30Z,True,2026-03-17T15:26:30Z,True,2026-03-17T15:26:46Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-18,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7008310000000.0,#12120,India,India,India,Punjab,Unknown,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9544680000000.0,India,18-03-2026,False,2026-03-17T20:22:21Z,True,2026-03-17T20:22:21Z,True,2026-03-17T20:22:37Z,True,0.0,0.0,0.0,False,False,True,False,False
Brand A,2026-03-18,Inr,Magic Checkout - Brand A,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,7009400000000.0,#12132,India,India,India,Maharashtra,Mumbai,"Cod, Magic",-1.0,Unknown,Unknown,Unknown,Unknown,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unknown,Returning,9547710000000.0,India,18-03-2026,False,2026-03-18T09:42:02Z,True,2026-03-18T09:42:02Z,True,2026-03-19T10:25:59Z,True,0.0,0.0,0.0,False,False,True,False,False
